product_id,product_name,category,price
24316,Product_24316,Electronics,4808
24317,Product_24317,Books,4271
24318,Product_24318,Home,1061
24319,Product_24319,Sports,4658
24320,Product_24320,Home,1271
24321,Product_24321,Home,6093
24322,Product_24322,Books,3648
24323,Product_24323,Sports,648
24324,Product_24324,Home,1620
24325,Product_24325,Fashion,6641
24326,Product_24326,Books,9243
24327,Product_24327,Books,8549
24328,Product_24328,Fashion,242
24329,Product_24329,Books,4022
24330,Product_24330,Books,7996
24331,Product_24331,Fashion,3487
24332,Product_24332,Home,2819
24333,Product_24333,Fashion,5565
24334,Product_24334,Sports,8854
24335,Product_24335,Home,965
24336,Product_24336,Home,1508
24337,Product_24337,Books,7880
24338,Product_24338,Electronics,7675
24339,Product_24339,Electronics,608
24340,Product_24340,Home,7204
24341,Product_24341,Sports,2465
24342,Product_24342,Electronics,5894
24343,Product_24343,Fashion,3737
24344,Product_24344,Books,3344
24345,Product_24345,Home,594
24346,Product_24346,Books,5625
24347,Product_24347,Fashion,3488
24348,Product_24348,Home,2750
24349,Product_24349,Electronics,851
24350,Product_24350,Home,4926
24351,Product_24351,Books,7301
24352,Product_24352,Electronics,8606
24353,Product_24353,Sports,9595
24354,Product_24354,Sports,2695
24355,Product_24355,Books,598
24356,Product_24356,Sports,5582
24357,Product_24357,Books,8448
24358,Product_24358,Sports,5291
24359,Product_24359,Books,9216
24360,Product_24360,Home,4580
24361,Product_24361,Electronics,745
24362,Product_24362,Home,3981
24363,Product_24363,Books,7195
24364,Product_24364,Electronics,2513
24365,Product_24365,Home,6429
24366,Product_24366,Sports,2112
24367,Product_24367,Books,4307
24368,Product_24368,Books,160
24369,Product_24369,Electronics,4016
24370,Product_24370,Fashion,1202
24371,Product_24371,Fashion,4097
24372,Product_24372,Electronics,5973
24373,Product_24373,Fashion,6920
24374,Product_24374,Sports,2140
24375,Product_24375,Sports,4325
24376,Product_24376,Books,973
24377,Product_24377,Sports,2257
24378,Product_24378,Fashion,178
24379,Product_24379,Home,5159
24380,Product_24380,Home,3382
24381,Product_24381,Fashion,4923
24382,Product_24382,Fashion,3776
24383,Product_24383,Home,6892
24384,Product_24384,Fashion,4460
24385,Product_24385,Books,1211
24386,Product_24386,Books,1370
24387,Product_24387,Electronics,5011
24388,Product_24388,Home,6741
24389,Product_24389,Electronics,6847
24390,Product_24390,Books,9890
24391,Product_24391,Fashion,1518
24392,Product_24392,Electronics,137
24393,Product_24393,Books,8185
24394,Product_24394,Electronics,6383
24395,Product_24395,Home,8618
24396,Product_24396,Sports,8194
24397,Product_24397,Electronics,9416
24398,Product_24398,Home,7890
24399,Product_24399,Electronics,5456
24400,Product_24400,Sports,7960
24401,Product_24401,Sports,6954
24402,Product_24402,Sports,328
24403,Product_24403,Books,3021
24404,Product_24404,Home,3257
24405,Product_24405,Sports,4507
24406,Product_24406,Sports,4624
24407,Product_24407,Fashion,9474
24408,Product_24408,Fashion,3413
24409,Product_24409,Electronics,8638
24410,Product_24410,Electronics,6451
24411,Product_24411,Sports,8118
24412,Product_24412,Fashion,7793
24413,Product_24413,Sports,4527
24414,Product_24414,Home,8267
24415,Product_24415,Home,1116
24416,Product_24416,Home,6958
24417,Product_24417,Home,9501
24418,Product_24418,Books,3738
24419,Product_24419,Sports,9177
24420,Product_24420,Books,4241
24421,Product_24421,Books,5779
24422,Product_24422,Sports,4117
24423,Product_24423,Home,1575
24424,Product_24424,Electronics,2028
24425,Product_24425,Sports,4172
24426,Product_24426,Fashion,7398
24427,Product_24427,Home,7669
24428,Product_24428,Sports,3310
24429,Product_24429,Sports,1570
24430,Product_24430,Fashion,4387
24431,Product_24431,Electronics,1693
24432,Product_24432,Home,6672
24433,Product_24433,Home,7203
24434,Product_24434,Fashion,4300
24435,Product_24435,Fashion,4776
24436,Product_24436,Home,5759
24437,Product_24437,Home,7983
24438,Product_24438,Sports,4042
24439,Product_24439,Books,9258
24440,Product_24440,Books,6436
24441,Product_24441,Fashion,7437
24442,Product_24442,Books,381
24443,Product_24443,Electronics,1356
24444,Product_24444,Books,1456
24445,Product_24445,Home,1904
24446,Product_24446,Electronics,976
24447,Product_24447,Electronics,232
24448,Product_24448,Fashion,446
24449,Product_24449,Sports,9045
24450,Product_24450,Sports,7336
24451,Product_24451,Fashion,6049
24452,Product_24452,Electronics,2755
24453,Product_24453,Home,1863
24454,Product_24454,Fashion,924
24455,Product_24455,Books,7433
24456,Product_24456,Fashion,2097
24457,Product_24457,Books,2233
24458,Product_24458,Books,1281
24459,Product_24459,Electronics,3209
24460,Product_24460,Electronics,3600
24461,Product_24461,Electronics,5001
24462,Product_24462,Sports,990
24463,Product_24463,Sports,8444
24464,Product_24464,Sports,6806
24465,Product_24465,Home,330
24466,Product_24466,Books,9389
24467,Product_24467,Electronics,5958
24468,Product_24468,Home,9213
24469,Product_24469,Electronics,7628
24470,Product_24470,Fashion,2113
24471,Product_24471,Sports,5186
24472,Product_24472,Electronics,5081
24473,Product_24473,Sports,2953
24474,Product_24474,Home,2082
24475,Product_24475,Books,9547
24476,Product_24476,Fashion,2437
24477,Product_24477,Fashion,1536
24478,Product_24478,Home,8346
24479,Product_24479,Electronics,7382
24480,Product_24480,Books,2832
24481,Product_24481,Electronics,5337
24482,Product_24482,Electronics,7578
24483,Product_24483,Electronics,9836
24484,Product_24484,Home,4966
24485,Product_24485,Books,6154
24486,Product_24486,Books,8302
24487,Product_24487,Electronics,9169
24488,Product_24488,Sports,4076
24489,Product_24489,Fashion,8266
24490,Product_24490,Sports,5550
24491,Product_24491,Home,3438
24492,Product_24492,Home,413
24493,Product_24493,Electronics,891
24494,Product_24494,Electronics,7814
24495,Product_24495,Home,3516
24496,Product_24496,Books,3736
24497,Product_24497,Books,3977
24498,Product_24498,Sports,7066
24499,Product_24499,Fashion,4648
24500,Product_24500,Books,8707
24501,Product_24501,Books,9565
24502,Product_24502,Electronics,8597
24503,Product_24503,Electronics,346
24504,Product_24504,Home,7644
24505,Product_24505,Books,8521
24506,Product_24506,Home,8075
24507,Product_24507,Sports,4141
24508,Product_24508,Sports,5588
24509,Product_24509,Home,9988
24510,Product_24510,Fashion,8539
24511,Product_24511,Sports,5710
24512,Product_24512,Fashion,738
24513,Product_24513,Electronics,791
24514,Product_24514,Sports,616
24515,Product_24515,Sports,7149
24516,Product_24516,Sports,8349
24517,Product_24517,Fashion,7191
24518,Product_24518,Sports,5980
24519,Product_24519,Home,5822
24520,Product_24520,Fashion,6260
24521,Product_24521,Home,667
24522,Product_24522,Home,9482
24523,Product_24523,Sports,4497
24524,Product_24524,Books,7356
24525,Product_24525,Home,4519
24526,Product_24526,Fashion,9758
24527,Product_24527,Fashion,4982
24528,Product_24528,Sports,2637
24529,Product_24529,Fashion,3677
24530,Product_24530,Sports,229
24531,Product_24531,Home,4028
24532,Product_24532,Books,1737
24533,Product_24533,Books,5318
24534,Product_24534,Books,340
24535,Product_24535,Fashion,5506
24536,Product_24536,Home,9504
24537,Product_24537,Fashion,1169
24538,Product_24538,Sports,9723
24539,Product_24539,Home,6798
24540,Product_24540,Home,4201
24541,Product_24541,Fashion,1733
24542,Product_24542,Electronics,4813
24543,Product_24543,Sports,7799
24544,Product_24544,Sports,9165
24545,Product_24545,Books,2070
24546,Product_24546,Home,1252
24547,Product_24547,Electronics,1075
24548,Product_24548,Home,7131
24549,Product_24549,Electronics,7885
24550,Product_24550,Books,2777
24551,Product_24551,Fashion,9315
24552,Product_24552,Books,2639
24553,Product_24553,Electronics,8946
24554,Product_24554,Home,8125
24555,Product_24555,Sports,9224
24556,Product_24556,Fashion,786
24557,Product_24557,Fashion,4560
24558,Product_24558,Fashion,4057
24559,Product_24559,Electronics,5128
24560,Product_24560,Home,4746
24561,Product_24561,Electronics,2396
24562,Product_24562,Electronics,535
24563,Product_24563,Books,5597
24564,Product_24564,Sports,6109
24565,Product_24565,Electronics,2720
24566,Product_24566,Books,5905
24567,Product_24567,Home,2880
24568,Product_24568,Electronics,6805
24569,Product_24569,Home,4673
24570,Product_24570,Sports,636
24571,Product_24571,Home,9076
24572,Product_24572,Sports,5910
24573,Product_24573,Books,3810
24574,Product_24574,Fashion,4241
24575,Product_24575,Home,8531
24576,Product_24576,Electronics,4479
24577,Product_24577,Sports,7286
24578,Product_24578,Home,9731
24579,Product_24579,Home,4719
24580,Product_24580,Sports,2594
24581,Product_24581,Home,3647
24582,Product_24582,Sports,3875
24583,Product_24583,Home,3391
24584,Product_24584,Books,9608
24585,Product_24585,Sports,3068
24586,Product_24586,Electronics,5861
24587,Product_24587,Books,9812
24588,Product_24588,Electronics,3341
24589,Product_24589,Books,7104
24590,Product_24590,Home,8560
24591,Product_24591,Electronics,8845
24592,Product_24592,Electronics,9928
24593,Product_24593,Sports,3441
24594,Product_24594,Books,5781
24595,Product_24595,Fashion,6220
24596,Product_24596,Electronics,1228
24597,Product_24597,Sports,9706
24598,Product_24598,Sports,9812
24599,Product_24599,Fashion,1388
24600,Product_24600,Home,2354
24601,Product_24601,Electronics,9073
24602,Product_24602,Electronics,1993
24603,Product_24603,Books,2677
24604,Product_24604,Books,3339
24605,Product_24605,Fashion,7561
24606,Product_24606,Electronics,2079
24607,Product_24607,Home,6080
24608,Product_24608,Books,8507
24609,Product_24609,Electronics,2073
24610,Product_24610,Home,9501
24611,Product_24611,Books,9137
24612,Product_24612,Sports,9262
24613,Product_24613,Sports,6156
24614,Product_24614,Home,835
24615,Product_24615,Fashion,904
24616,Product_24616,Sports,1858
24617,Product_24617,Books,2364
24618,Product_24618,Electronics,3166
24619,Product_24619,Electronics,3914
24620,Product_24620,Electronics,633
24621,Product_24621,Home,4791
24622,Product_24622,Sports,5859
24623,Product_24623,Books,5509
24624,Product_24624,Electronics,1675
24625,Product_24625,Books,2246
24626,Product_24626,Books,9355
24627,Product_24627,Books,4639
24628,Product_24628,Electronics,5497
24629,Product_24629,Fashion,8642
24630,Product_24630,Books,4477
24631,Product_24631,Sports,2392
24632,Product_24632,Fashion,6006
24633,Product_24633,Home,7656
24634,Product_24634,Fashion,4284
24635,Product_24635,Fashion,209
24636,Product_24636,Electronics,8223
24637,Product_24637,Home,6719
24638,Product_24638,Sports,3787
24639,Product_24639,Home,6123
24640,Product_24640,Sports,9805
24641,Product_24641,Electronics,3832
24642,Product_24642,Electronics,5107
24643,Product_24643,Books,7072
24644,Product_24644,Fashion,3902
24645,Product_24645,Fashion,8580
24646,Product_24646,Home,5073
24647,Product_24647,Books,8262
24648,Product_24648,Books,5203
24649,Product_24649,Books,9068
24650,Product_24650,Fashion,483
24651,Product_24651,Home,8993
24652,Product_24652,Books,6072
24653,Product_24653,Books,7022
24654,Product_24654,Electronics,6693
24655,Product_24655,Sports,6222
24656,Product_24656,Home,713
24657,Product_24657,Fashion,168
24658,Product_24658,Electronics,2370
24659,Product_24659,Fashion,7405
24660,Product_24660,Home,1223
24661,Product_24661,Books,6958
24662,Product_24662,Fashion,897
24663,Product_24663,Electronics,6819
24664,Product_24664,Electronics,9885
24665,Product_24665,Sports,3032
24666,Product_24666,Sports,3124
24667,Product_24667,Home,7388
24668,Product_24668,Books,2133
24669,Product_24669,Home,1353
24670,Product_24670,Electronics,5603
24671,Product_24671,Books,839
24672,Product_24672,Books,3517
24673,Product_24673,Books,5979
24674,Product_24674,Electronics,6632
24675,Product_24675,Sports,7520
24676,Product_24676,Home,9922
24677,Product_24677,Fashion,6297
24678,Product_24678,Books,6759
24679,Product_24679,Home,6116
24680,Product_24680,Home,8411
24681,Product_24681,Sports,3120
24682,Product_24682,Electronics,2575
24683,Product_24683,Sports,8729
24684,Product_24684,Sports,5262
24685,Product_24685,Sports,7436
24686,Product_24686,Home,2050
24687,Product_24687,Home,5305
24688,Product_24688,Books,5936
24689,Product_24689,Home,4583
24690,Product_24690,Books,4150
24691,Product_24691,Home,3894
24692,Product_24692,Electronics,9289
24693,Product_24693,Fashion,5880
24694,Product_24694,Books,2944
24695,Product_24695,Home,9075
24696,Product_24696,Fashion,9235
24697,Product_24697,Books,9386
24698,Product_24698,Books,8958
24699,Product_24699,Sports,2649
24700,Product_24700,Electronics,9212
24701,Product_24701,Books,3658
24702,Product_24702,Sports,2969
24703,Product_24703,Sports,5547
24704,Product_24704,Sports,1595
24705,Product_24705,Books,322
24706,Product_24706,Books,810
24707,Product_24707,Home,3530
24708,Product_24708,Fashion,3989
24709,Product_24709,Sports,8557
24710,Product_24710,Electronics,591
24711,Product_24711,Home,3525
24712,Product_24712,Fashion,1844
24713,Product_24713,Fashion,9012
24714,Product_24714,Home,9854
24715,Product_24715,Sports,9006
24716,Product_24716,Sports,1917
24717,Product_24717,Books,4773
24718,Product_24718,Books,8940
24719,Product_24719,Home,701
24720,Product_24720,Books,2505
24721,Product_24721,Sports,2396
24722,Product_24722,Books,6846
24723,Product_24723,Electronics,9483
24724,Product_24724,Fashion,8209
24725,Product_24725,Electronics,632
24726,Product_24726,Books,5470
24727,Product_24727,Books,2058
24728,Product_24728,Books,9042
24729,Product_24729,Electronics,6096
24730,Product_24730,Home,6528
24731,Product_24731,Electronics,9707
24732,Product_24732,Books,2772
24733,Product_24733,Books,335
24734,Product_24734,Fashion,2460
24735,Product_24735,Home,8810
24736,Product_24736,Fashion,7815
24737,Product_24737,Electronics,1355
24738,Product_24738,Sports,6462
24739,Product_24739,Electronics,6581
24740,Product_24740,Sports,9983
24741,Product_24741,Fashion,3755
24742,Product_24742,Electronics,9122
24743,Product_24743,Electronics,9205
24744,Product_24744,Sports,165
24745,Product_24745,Books,5618
24746,Product_24746,Home,4814
24747,Product_24747,Sports,8829
24748,Product_24748,Electronics,3393
24749,Product_24749,Fashion,7387
24750,Product_24750,Home,4518
24751,Product_24751,Home,2423
24752,Product_24752,Sports,6711
24753,Product_24753,Fashion,5567
24754,Product_24754,Fashion,1018
24755,Product_24755,Fashion,2133
24756,Product_24756,Electronics,4829
24757,Product_24757,Electronics,7971
24758,Product_24758,Home,4127
24759,Product_24759,Fashion,9637
24760,Product_24760,Fashion,4896
24761,Product_24761,Sports,7845
24762,Product_24762,Books,2472
24763,Product_24763,Fashion,5138
24764,Product_24764,Fashion,4435
24765,Product_24765,Electronics,7612
24766,Product_24766,Books,8816
24767,Product_24767,Fashion,8749
24768,Product_24768,Fashion,8176
24769,Product_24769,Sports,716
24770,Product_24770,Home,9759
24771,Product_24771,Electronics,9455
24772,Product_24772,Books,8643
24773,Product_24773,Home,5140
24774,Product_24774,Books,5750
24775,Product_24775,Home,7668
24776,Product_24776,Fashion,1216
24777,Product_24777,Books,5166
24778,Product_24778,Electronics,4260
24779,Product_24779,Home,404
24780,Product_24780,Fashion,4931
24781,Product_24781,Electronics,3835
24782,Product_24782,Sports,6589
24783,Product_24783,Sports,7321
24784,Product_24784,Sports,9105
24785,Product_24785,Sports,7168
24786,Product_24786,Books,4204
24787,Product_24787,Fashion,4626
24788,Product_24788,Fashion,1272
24789,Product_24789,Books,3183
24790,Product_24790,Fashion,8780
24791,Product_24791,Books,483
24792,Product_24792,Home,4032
24793,Product_24793,Books,7400
24794,Product_24794,Books,3356
24795,Product_24795,Electronics,308
24796,Product_24796,Electronics,9464
24797,Product_24797,Fashion,4089
24798,Product_24798,Fashion,9380
24799,Product_24799,Sports,9590
24800,Product_24800,Electronics,3769
24801,Product_24801,Fashion,8751
24802,Product_24802,Home,1023
24803,Product_24803,Home,5710
24804,Product_24804,Home,590
24805,Product_24805,Sports,2218
24806,Product_24806,Electronics,4766
24807,Product_24807,Books,3406
24808,Product_24808,Fashion,5863
24809,Product_24809,Sports,6185
24810,Product_24810,Fashion,274
24811,Product_24811,Electronics,8466
24812,Product_24812,Books,400
24813,Product_24813,Electronics,8242
24814,Product_24814,Sports,9658
24815,Product_24815,Sports,8234
24816,Product_24816,Books,2609
24817,Product_24817,Home,6726
24818,Product_24818,Fashion,6070
24819,Product_24819,Fashion,1276
24820,Product_24820,Sports,9698
24821,Product_24821,Sports,9766
24822,Product_24822,Books,5538
24823,Product_24823,Sports,5579
24824,Product_24824,Fashion,2807
24825,Product_24825,Electronics,9297
24826,Product_24826,Electronics,1831
24827,Product_24827,Electronics,5669
24828,Product_24828,Home,4566
24829,Product_24829,Books,982
24830,Product_24830,Books,4547
24831,Product_24831,Electronics,7268
24832,Product_24832,Sports,2994
24833,Product_24833,Home,8533
24834,Product_24834,Books,7182
24835,Product_24835,Fashion,5755
24836,Product_24836,Fashion,1743
24837,Product_24837,Fashion,3953
24838,Product_24838,Home,9198
24839,Product_24839,Home,6908
24840,Product_24840,Sports,9542
24841,Product_24841,Sports,2899
24842,Product_24842,Books,3302
24843,Product_24843,Home,2842
24844,Product_24844,Home,1178
24845,Product_24845,Electronics,5276
24846,Product_24846,Sports,4426
24847,Product_24847,Home,2957
24848,Product_24848,Sports,6230
24849,Product_24849,Sports,2960
24850,Product_24850,Home,2871
24851,Product_24851,Sports,9511
24852,Product_24852,Books,8807
24853,Product_24853,Sports,5729
24854,Product_24854,Electronics,8723
24855,Product_24855,Sports,6444
24856,Product_24856,Home,8608
24857,Product_24857,Home,4240
24858,Product_24858,Fashion,816
24859,Product_24859,Books,1966
24860,Product_24860,Fashion,2417
24861,Product_24861,Books,9791
24862,Product_24862,Fashion,279
24863,Product_24863,Books,5096
24864,Product_24864,Home,9119
24865,Product_24865,Home,3981
24866,Product_24866,Electronics,3805
24867,Product_24867,Electronics,7365
24868,Product_24868,Home,4986
24869,Product_24869,Sports,428
24870,Product_24870,Books,539
24871,Product_24871,Home,9285
24872,Product_24872,Books,3704
24873,Product_24873,Sports,7437
24874,Product_24874,Home,5672
24875,Product_24875,Electronics,3818
24876,Product_24876,Sports,6179
24877,Product_24877,Sports,9799
24878,Product_24878,Home,2347
24879,Product_24879,Fashion,5730
24880,Product_24880,Books,1749
24881,Product_24881,Electronics,7336
24882,Product_24882,Books,6329
24883,Product_24883,Fashion,5358
24884,Product_24884,Books,4900
24885,Product_24885,Fashion,3604
24886,Product_24886,Sports,4306
24887,Product_24887,Sports,3328
24888,Product_24888,Books,7181
24889,Product_24889,Fashion,201
24890,Product_24890,Books,7141
24891,Product_24891,Home,3854
24892,Product_24892,Sports,4618
24893,Product_24893,Home,4086
24894,Product_24894,Home,3691
24895,Product_24895,Sports,9607
24896,Product_24896,Electronics,1636
24897,Product_24897,Books,7823
24898,Product_24898,Fashion,1715
24899,Product_24899,Sports,1454
24900,Product_24900,Home,4729
24901,Product_24901,Books,4999
24902,Product_24902,Home,6707
24903,Product_24903,Books,8712
24904,Product_24904,Home,5273
24905,Product_24905,Home,8561
24906,Product_24906,Sports,8604
24907,Product_24907,Fashion,9385
24908,Product_24908,Electronics,4691
24909,Product_24909,Books,1195
24910,Product_24910,Home,7124
24911,Product_24911,Home,9765
24912,Product_24912,Home,5607
24913,Product_24913,Home,5710
24914,Product_24914,Sports,8419
24915,Product_24915,Electronics,331
24916,Product_24916,Electronics,2448
24917,Product_24917,Books,7496
24918,Product_24918,Home,8808
24919,Product_24919,Sports,3226
24920,Product_24920,Home,9289
24921,Product_24921,Fashion,303
24922,Product_24922,Sports,8563
24923,Product_24923,Electronics,9312
24924,Product_24924,Sports,9721
24925,Product_24925,Fashion,655
24926,Product_24926,Fashion,8261
24927,Product_24927,Home,9793
24928,Product_24928,Sports,8650
24929,Product_24929,Books,3406
24930,Product_24930,Sports,9729
24931,Product_24931,Electronics,4706
24932,Product_24932,Books,159
24933,Product_24933,Home,4598
24934,Product_24934,Sports,5359
24935,Product_24935,Sports,8535
24936,Product_24936,Sports,7890
24937,Product_24937,Home,4744
24938,Product_24938,Electronics,5447
24939,Product_24939,Fashion,4513
24940,Product_24940,Electronics,7362
24941,Product_24941,Fashion,4120
24942,Product_24942,Electronics,4261
24943,Product_24943,Sports,9888
24944,Product_24944,Sports,2873
24945,Product_24945,Fashion,3095
24946,Product_24946,Electronics,1676
24947,Product_24947,Electronics,4832
24948,Product_24948,Electronics,3428
24949,Product_24949,Sports,3393
24950,Product_24950,Books,1095
24951,Product_24951,Books,9978
24952,Product_24952,Home,5053
24953,Product_24953,Sports,9228
24954,Product_24954,Home,4852
24955,Product_24955,Sports,6839
24956,Product_24956,Books,2728
24957,Product_24957,Books,4747
24958,Product_24958,Home,984
24959,Product_24959,Home,3795
24960,Product_24960,Electronics,1617
24961,Product_24961,Electronics,3114
24962,Product_24962,Home,9081
24963,Product_24963,Books,6692
24964,Product_24964,Books,7686
24965,Product_24965,Home,5782
24966,Product_24966,Sports,6356
24967,Product_24967,Electronics,6555
24968,Product_24968,Books,2852
24969,Product_24969,Sports,189
24970,Product_24970,Fashion,6700
24971,Product_24971,Sports,2323
24972,Product_24972,Books,9397
24973,Product_24973,Sports,9572
24974,Product_24974,Home,5270
24975,Product_24975,Electronics,1524
24976,Product_24976,Fashion,8988
24977,Product_24977,Home,6241
24978,Product_24978,Home,7458
24979,Product_24979,Books,9163
24980,Product_24980,Fashion,7110
24981,Product_24981,Fashion,6920
24982,Product_24982,Electronics,9482
24983,Product_24983,Home,8511
24984,Product_24984,Home,3421
24985,Product_24985,Electronics,228
24986,Product_24986,Home,5945
24987,Product_24987,Books,2528
24988,Product_24988,Fashion,1353
24989,Product_24989,Electronics,8526
24990,Product_24990,Sports,1256
24991,Product_24991,Home,1209
24992,Product_24992,Fashion,6450
24993,Product_24993,Sports,8112
24994,Product_24994,Fashion,6789
24995,Product_24995,Home,2700
24996,Product_24996,Electronics,4332
24997,Product_24997,Home,9473
24998,Product_24998,Fashion,423
24999,Product_24999,Fashion,4723
25000,Product_25000,Home,164
25001,Product_25001,Books,3123
25002,Product_25002,Home,6980
25003,Product_25003,Fashion,4527
25004,Product_25004,Sports,4304
25005,Product_25005,Sports,4681
25006,Product_25006,Books,6250
25007,Product_25007,Electronics,2151
25008,Product_25008,Sports,883
25009,Product_25009,Fashion,9506
25010,Product_25010,Electronics,7076
25011,Product_25011,Books,8246
25012,Product_25012,Books,3775
25013,Product_25013,Sports,164
25014,Product_25014,Home,6420
25015,Product_25015,Sports,7670
25016,Product_25016,Electronics,3141
25017,Product_25017,Fashion,9939
25018,Product_25018,Sports,3375
25019,Product_25019,Electronics,7428
25020,Product_25020,Fashion,3625
25021,Product_25021,Sports,2976
25022,Product_25022,Electronics,1294
25023,Product_25023,Books,2797
25024,Product_25024,Sports,8245
25025,Product_25025,Books,7636
25026,Product_25026,Sports,4046
25027,Product_25027,Fashion,2729
25028,Product_25028,Electronics,2722
25029,Product_25029,Electronics,1870
25030,Product_25030,Home,3829
25031,Product_25031,Home,9153
25032,Product_25032,Electronics,6284
25033,Product_25033,Home,4597
25034,Product_25034,Sports,397
25035,Product_25035,Fashion,8046
25036,Product_25036,Books,3070
25037,Product_25037,Sports,3858
25038,Product_25038,Fashion,4908
25039,Product_25039,Electronics,8121
25040,Product_25040,Home,7167
25041,Product_25041,Home,4083
25042,Product_25042,Electronics,8000
25043,Product_25043,Home,2896
25044,Product_25044,Books,1940
25045,Product_25045,Electronics,1504
25046,Product_25046,Books,2502
25047,Product_25047,Home,7362
25048,Product_25048,Electronics,7614
25049,Product_25049,Books,740
25050,Product_25050,Electronics,2865
25051,Product_25051,Fashion,1097
25052,Product_25052,Sports,1646
25053,Product_25053,Sports,8375
25054,Product_25054,Books,7036
25055,Product_25055,Sports,9080
25056,Product_25056,Fashion,9894
25057,Product_25057,Home,4024
25058,Product_25058,Fashion,2590
25059,Product_25059,Electronics,5047
25060,Product_25060,Home,1748
25061,Product_25061,Home,2352
25062,Product_25062,Home,1475
25063,Product_25063,Sports,8376
25064,Product_25064,Home,8875
25065,Product_25065,Fashion,4752
25066,Product_25066,Fashion,7038
25067,Product_25067,Home,7581
25068,Product_25068,Home,8840
25069,Product_25069,Electronics,8148
25070,Product_25070,Fashion,6085
25071,Product_25071,Fashion,492
25072,Product_25072,Electronics,1375
25073,Product_25073,Electronics,9741
25074,Product_25074,Sports,8090
25075,Product_25075,Home,1612
25076,Product_25076,Electronics,2926
25077,Product_25077,Electronics,804
25078,Product_25078,Sports,7335
25079,Product_25079,Home,647
25080,Product_25080,Books,4609
25081,Product_25081,Fashion,7671
25082,Product_25082,Home,9774
25083,Product_25083,Sports,2919
25084,Product_25084,Fashion,4420
25085,Product_25085,Sports,1806
25086,Product_25086,Electronics,9526
25087,Product_25087,Electronics,5287
25088,Product_25088,Home,4551
25089,Product_25089,Fashion,4360
25090,Product_25090,Electronics,1095
25091,Product_25091,Books,3102
25092,Product_25092,Books,4917
25093,Product_25093,Fashion,5018
25094,Product_25094,Electronics,8482
25095,Product_25095,Electronics,9549
25096,Product_25096,Electronics,2362
25097,Product_25097,Home,8750
25098,Product_25098,Sports,9505
25099,Product_25099,Home,3112
25100,Product_25100,Books,620
25101,Product_25101,Books,1044
25102,Product_25102,Electronics,3896
25103,Product_25103,Books,3464
25104,Product_25104,Sports,3151
25105,Product_25105,Fashion,2942
25106,Product_25106,Home,8958
25107,Product_25107,Sports,8089
25108,Product_25108,Electronics,7543
25109,Product_25109,Fashion,1508
25110,Product_25110,Sports,3019
25111,Product_25111,Books,2704
25112,Product_25112,Fashion,7137
25113,Product_25113,Sports,9718
25114,Product_25114,Home,3698
25115,Product_25115,Fashion,2612
25116,Product_25116,Books,9967
25117,Product_25117,Electronics,7629
25118,Product_25118,Electronics,215
25119,Product_25119,Fashion,1777
25120,Product_25120,Sports,2557
25121,Product_25121,Electronics,9662
25122,Product_25122,Sports,6042
25123,Product_25123,Fashion,2231
25124,Product_25124,Home,3322
25125,Product_25125,Home,5203
25126,Product_25126,Books,4745
25127,Product_25127,Books,3199
25128,Product_25128,Books,9155
25129,Product_25129,Home,4607
25130,Product_25130,Sports,2537
25131,Product_25131,Electronics,7261
25132,Product_25132,Books,275
25133,Product_25133,Sports,1499
25134,Product_25134,Home,1393
25135,Product_25135,Sports,9891
25136,Product_25136,Fashion,7121
25137,Product_25137,Sports,7250
25138,Product_25138,Home,723
25139,Product_25139,Electronics,555
25140,Product_25140,Books,3770
25141,Product_25141,Books,3060
25142,Product_25142,Electronics,7082
25143,Product_25143,Books,4716
25144,Product_25144,Home,7798
25145,Product_25145,Electronics,257
25146,Product_25146,Sports,6373
25147,Product_25147,Home,7735
25148,Product_25148,Books,356
25149,Product_25149,Home,8222
25150,Product_25150,Home,3323
25151,Product_25151,Books,9276
25152,Product_25152,Books,2086
25153,Product_25153,Home,9195
25154,Product_25154,Home,548
25155,Product_25155,Sports,1707
25156,Product_25156,Home,7235
25157,Product_25157,Books,2875
25158,Product_25158,Electronics,1441
25159,Product_25159,Books,287
25160,Product_25160,Electronics,1519
25161,Product_25161,Electronics,8363
25162,Product_25162,Electronics,4155
25163,Product_25163,Sports,6785
25164,Product_25164,Fashion,1728
25165,Product_25165,Home,1194
25166,Product_25166,Sports,8186
25167,Product_25167,Fashion,6076
25168,Product_25168,Sports,197
25169,Product_25169,Home,6592
25170,Product_25170,Home,410
25171,Product_25171,Electronics,7556
25172,Product_25172,Electronics,1504
25173,Product_25173,Home,2306
25174,Product_25174,Fashion,1595
25175,Product_25175,Sports,4335
25176,Product_25176,Electronics,981
25177,Product_25177,Books,3153
25178,Product_25178,Electronics,9342
25179,Product_25179,Home,8659
25180,Product_25180,Fashion,7502
25181,Product_25181,Sports,4961
25182,Product_25182,Electronics,3198
25183,Product_25183,Sports,1502
25184,Product_25184,Sports,5373
25185,Product_25185,Electronics,3498
25186,Product_25186,Electronics,3012
25187,Product_25187,Home,5266
25188,Product_25188,Home,3763
25189,Product_25189,Electronics,9513
25190,Product_25190,Sports,6936
25191,Product_25191,Fashion,3855
25192,Product_25192,Books,3534
25193,Product_25193,Home,3036
25194,Product_25194,Books,840
25195,Product_25195,Sports,3375
25196,Product_25196,Books,1157
25197,Product_25197,Fashion,3709
